Delta,Latency
0.1,0.10459256172180176
0.1,0.1044318675994873
0.1,0.1038365364074707
0.1,0.13751983642578125
0.1,0.10285520553588867
0.1,0.10262465476989746
0.1,0.10137653350830078
0.1,0.10456466674804688
0.1,0.10361289978027344
0.1,0.10046958923339844
0.1,0.09129452705383301
0.1,0.09615278244018555
0.1,0.09509682655334473
0.1,0.09354019165039062
0.1,0.09517741203308105
0.1,0.0894324779510498
0.1,0.09381628036499023
0.1,0.09325766563415527
0.1,0.08881735801696777
0.1,0.08933353424072266
0.1,0.08768129348754883
0.1,0.0873720645904541
0.1,0.08776116371154785
0.1,0.08557844161987305
0.1,0.08454322814941406
0.1,0.08429360389709473
0.1,0.08596277236938477
0.1,0.08398628234863281
0.1,0.08596634864807129
0.1,0.0859975814819336
0.1,0.08603382110595703
0.1,0.0791163444519043
0.1,0.08444976806640625
0.1,0.08365130424499512
0.1,0.07932543754577637
0.1,0.08147335052490234
0.1,0.08271527290344238
0.1,0.08111691474914551
0.1,0.07683444023132324
0.1,0.08102178573608398
0.1,0.0782625675201416
0.1,0.0754244327545166
0.102,0.08235692977905273
0.098,0.07692813873291016
0.1,0.0774693489074707
0.1,0.07319211959838867
0.1,0.07473063468933105
0.1,0.07265281677246094
0.1,0.07145452499389648
0.1,0.07402324676513672
0.1,0.07196927070617676
0.1,0.07103490829467773
0.1,0.06931638717651367
0.1,0.06761455535888672
0.1,0.07073640823364258
0.1,0.06931447982788086
0.1,0.06656122207641602
0.1,0.06696414947509766
0.1,0.06430459022521973
0.1,0.0654761791229248
0.1,0.06440353393554688
0.1,0.06266140937805176
0.1,0.06285762786865234
0.1,0.06246614456176758
0.1,0.05919170379638672
0.1,0.0596766471862793
0.1,0.05952906608581543
0.103,0.06441640853881836
0.097,0.06019902229309082
0.1,0.058685302734375
0.1,0.059897661209106445
0.1,0.058124542236328125
0.1,0.05920815467834473
0.1,0.05731797218322754
0.1,0.05649256706237793
0.1,0.05537056922912598
0.1,0.0552067756652832
0.1,0.05494070053100586
0.1,0.05323934555053711
0.1,0.05698704719543457
0.1,0.054309844970703125
0.1,0.056978464126586914
0.1,0.05146932601928711
0.1,0.06266331672668457
0.1,0.051460981369018555
0.1,0.050375938415527344
0.1,0.05211973190307617
0.1,0.05113720893859863
0.1,0.04941558837890625
0.1,0.04940962791442871
0.1,0.04837369918823242
0.1,0.05301809310913086
0.1,0.04740118980407715
0.1,0.05206108093261719
0.1,0.04676508903503418
0.1,0.05305910110473633
0.1,0.04502224922180176
0.1,0.04858851432800293
0.1,0.04498791694641113
0.1,0.045563697814941406
0.1,0.044495344161987305
0.1,0.04184842109680176
0.1,0.046830177307128906
0.1,0.04111528396606445
0.101,0.0381464958190918
0.099,0.031876325607299805
0.1,0.031972408294677734
0.1,0.03135538101196289
0.1,0.03708934783935547
0.1,0.0349268913269043
0.1,0.032013654708862305
0.1,0.02929234504699707
0.1,0.030306339263916016
0.1,0.02948474884033203
0.1,0.028504610061645508
0.1,0.03402280807495117
0.1,0.028121471405029297
0.101,0.032341718673706055
0.099,0.025963544845581055
0.1,0.03247976303100586
0.1,0.02509307861328125
0.1,0.024991989135742188
0.1,0.02470684051513672
0.1,0.02572488784790039
0.1,0.02530360221862793
0.1,0.0245358943939209
0.1,0.023397207260131836
0.1,0.021660327911376953
0.1,0.0202481746673584
0.1,0.12103009223937988
0.1,0.019661903381347656
0.1,0.023642539978027344
0.1,0.022522687911987305
0.1,0.019909381866455078
0.1,0.018480539321899414
0.1,0.0156552791595459
0.1,0.016105175018310547
0.1,0.12109208106994629
0.1,0.015512466430664062
0.1,0.020225048065185547
0.1,0.015013694763183594
0.1,0.01531362533569336
0.1,0.11520004272460938
0.1,0.017042875289916992
0.1,0.11534762382507324
0.1,0.11747074127197266
0.1,0.1135702133178711
0.1,0.1135408878326416
0.101,0.11591815948486328
0.099,0.009434700012207031
0.1,0.11193013191223145
0.1,0.12001943588256836
0.1,0.10914754867553711
0.1,0.11136317253112793
0.1,0.10948920249938965
0.1,0.11768150329589844
0.1,0.11235713958740234
0.1,0.1112983226776123
0.1,0.10668349266052246
0.1,0.10751771926879883
0.1,0.10878133773803711
0.1,0.10337352752685547
0.1,0.10315346717834473
0.1,0.11171483993530273
0.1,0.10225272178649902
0.1,0.1126255989074707
0.1,0.1085367202758789
0.1,0.10925483703613281
0.1,0.10002779960632324
0.1,0.09345722198486328
0.1,0.0939784049987793
0.1,0.08701515197753906
0.1,0.09092903137207031
0.1,0.08497047424316406
0.1,0.08624649047851562
0.1,0.08553385734558105
0.1,0.0888373851776123
0.1,0.08900761604309082
0.1,0.07940149307250977
0.1,0.08184337615966797
0.1,0.07599973678588867
0.1,0.07969784736633301
0.1,0.0780954360961914
0.1,0.07935595512390137
0.1,0.08019733428955078
0.1,0.07510924339294434
0.1,0.07459568977355957
0.1,0.07815837860107422
0.1,0.07589507102966309
0.1,0.0722799301147461
0.1,0.08395957946777344
0.1,0.07334136962890625
0.1,0.07343268394470215
0.1,0.07584881782531738
0.1,0.06185793876647949
0.1,0.06790637969970703
0.1,0.06656551361083984
0.1,0.06958389282226562
0.1,0.07433533668518066
0.1,0.06504559516906738
0.1,0.0684363842010498
0.1,0.06530332565307617
0.1,0.0662386417388916
0.1,0.06564664840698242
0.1,0.05975842475891113
0.1,0.06583166122436523
0.1,0.0630483627319336
0.1,0.06405234336853027
0.1,0.0587308406829834
0.1,0.0609743595123291
0.1,0.06896305084228516
0.1,0.05472588539123535
0.1,0.07211136817932129
0.1,0.03860163688659668
0.1,0.037328481674194336
0.1,0.037483930587768555
0.1,0.03734254837036133
0.1,0.03676438331604004
0.1,0.035335540771484375
0.1,0.03710317611694336
0.1,0.03952765464782715
0.1,0.03496909141540527
0.1,0.03526568412780762
0.1,0.03834891319274902
0.1,0.03507113456726074
0.1,0.038088321685791016
0.1,0.03708243370056152
0.1,0.03331303596496582
0.1,0.03219747543334961
0.1,0.036244869232177734
0.1,0.03343963623046875
0.1,0.03390669822692871
0.1,0.029848814010620117
0.107,0.03815007209777832
0.093,0.029119491577148438
0.1,0.02883625030517578
0.1,0.028446197509765625
0.1,0.027338027954101562
0.1,0.027259111404418945
0.1,0.027270793914794922
0.1,0.02680182456970215
0.1,0.02669382095336914
0.1,0.026926755905151367
0.1,0.025613069534301758
0.1,0.02547430992126465
0.1,0.024450063705444336
0.1,0.023830175399780273
0.1,0.022362470626831055
0.1,0.021971702575683594
0.1,0.022955656051635742
0.1,0.021845579147338867
0.1,0.02204585075378418
0.1,0.01976490020751953
0.1,0.024300813674926758
0.1,0.017917156219482422
0.1,0.01661062240600586
0.1,0.01544809341430664
0.1,0.01582503318786621
0.1,0.014803171157836914
0.1,0.01456761360168457
0.1,0.013600826263427734
0.1,0.01567673683166504
0.1,0.014884710311889648
0.1,0.012594461441040039
0.1,0.011707782745361328
0.101,0.11772727966308594
0.099,0.10671091079711914
0.1,0.09935832023620605
0.1,0.1039113998413086
0.1,0.10254716873168945
0.1,0.10570478439331055
0.1,0.10086584091186523
0.1,0.10130429267883301
0.1,0.0995633602142334
0.1,0.09905648231506348
0.1,0.09934020042419434
0.1,0.09948062896728516
0.1,0.0963277816772461
0.1,0.09635210037231445
0.1,0.09490823745727539
0.1,0.09720277786254883
0.1,0.09261536598205566
0.1,0.09167790412902832
0.1,0.08756303787231445
0.1,0.08773159980773926
0.1,0.0879507064819336
0.1,0.08655619621276855
0.1,0.08588576316833496
0.1,0.08524084091186523
0.1,0.08548378944396973
0.1,0.08466029167175293
0.1,0.08354377746582031
0.1,0.08359980583190918
0.1,0.08451986312866211
0.1,0.08253073692321777
0.1,0.08193325996398926
0.1,0.0812675952911377
0.1,0.08168292045593262
0.1,0.0818026065826416
0.1,0.0807197093963623
0.1,0.08099484443664551
0.1,0.0812835693359375
0.1,0.07850813865661621
0.1,0.07728815078735352
0.1,0.07744741439819336
0.1,0.07713079452514648
0.1,0.075592041015625
0.1,0.07572507858276367
0.1,0.07720518112182617
0.1,0.11997365951538086
0.1,0.07473492622375488
0.101,0.07475709915161133
0.099,0.07240104675292969
0.1,0.0742030143737793
0.1,0.07245850563049316
0.1,0.06904077529907227
0.1,0.06887507438659668
0.1,0.0728139877319336
0.1,0.06648135185241699
0.1,0.06911277770996094
0.1,0.0676887035369873
0.1,0.06552600860595703
0.1,0.06518959999084473
0.1,0.06418228149414062
0.1,0.06378936767578125
0.1,0.06296682357788086
0.1,0.06319165229797363
0.1,0.06226181983947754
0.1,0.06251072883605957
0.1,0.06363439559936523
0.1,0.062308311462402344
0.1,0.06411862373352051
0.1,0.06198763847351074
0.1,0.05826973915100098
0.1,0.06027817726135254
0.1,0.061426401138305664
0.1,0.057839155197143555
0.1,0.05755925178527832
0.1,0.05674386024475098
0.1,0.0642242431640625
0.1,0.05846714973449707
0.1,0.05505537986755371
0.1,0.05311775207519531
0.1,0.05583453178405762
0.1,0.05606508255004883
0.1,0.053508758544921875
0.1,0.052426815032958984
0.1,0.056562185287475586
0.1,0.05027890205383301
0.1,0.05560469627380371
0.1,0.049397945404052734
0.1,0.05341815948486328
0.1,0.048352718353271484
0.1,0.04840683937072754
0.1,0.05386638641357422
0.1,0.04685688018798828
0.1,0.051280975341796875
0.1,0.04921603202819824
0.1,0.045423030853271484
0.1,0.04767727851867676
0.1,0.051633358001708984
0.1,0.050384521484375
0.1,0.04463529586791992
0.1,0.04951357841491699
0.1,0.04343914985656738
0.1,0.04744386672973633
0.1,0.04717278480529785
0.1,0.04188871383666992
0.1,0.04283404350280762
0.1,0.04356837272644043
0.1,0.04060792922973633
0.1,0.03932380676269531
0.101,0.044553518295288086
0.1,0.044959306716918945
0.099,0.04019045829772949
0.1,0.04085087776184082
0.1,0.03922557830810547
0.1,0.03447580337524414
0.1,0.030250072479248047
0.1,0.03460216522216797
0.1,0.0335240364074707
0.1,0.031429290771484375
0.1,0.03234267234802246
0.1,0.03402543067932129
0.1,0.028254270553588867
0.1,0.031769752502441406
0.1,0.03294181823730469
0.1,0.0328066349029541
0.1,0.025794029235839844
0.1,0.028583765029907227
0.1,0.028684377670288086
0.1,0.02348947525024414
0.101,0.02659320831298828
0.099,0.024182796478271484
0.1,0.024501323699951172
0.101,0.025655508041381836
0.099,0.02388310432434082
0.101,0.023568391799926758
0.099,0.020864248275756836
0.1,0.020945310592651367
0.1,0.021436214447021484
0.1,0.023886680603027344
0.1,0.017376184463500977
0.1,0.15189504623413086
0.1,0.014400482177734375
0.101,0.1189126968383789
0.099,0.12120580673217773
0.1,0.014351606369018555
0.1,0.11943912506103516
0.1,0.11876916885375977
0.1,0.012847423553466797
0.1,0.012630701065063477
0.1,0.11901164054870605
0.1,0.01181483268737793
0.1,0.11942386627197266
0.1,0.1110539436340332
0.1,0.11776113510131836
0.1,0.11496591567993164
0.1,0.10889482498168945
0.1,0.10876083374023438
0.1,0.1217811107635498
0.1,0.10633444786071777
0.1,0.11179041862487793
0.1,0.10186529159545898
0.1,0.1115117073059082
0.1,0.10748744010925293
0.1,0.10774922370910645
0.1,0.10513138771057129
0.1,0.10372805595397949
0.1,0.10599470138549805
0.1,0.09387612342834473
0.1,0.10142087936401367
0.1,0.09526562690734863
0.1,0.09546756744384766
0.1,0.09845209121704102
0.1,0.09524297714233398
0.1,0.09753227233886719
0.1,0.09228157997131348
0.1,0.0975043773651123
0.1,0.09210443496704102
0.1,0.09699845314025879
0.1,0.09375953674316406
0.1,0.08985638618469238
0.1,0.09573554992675781
0.1,0.08881640434265137
0.1,0.09047055244445801
0.1,0.09115934371948242
0.1,0.08736324310302734
0.1,0.0905141830444336
0.1,0.0858755111694336
0.1,0.09143400192260742
0.1,0.08555889129638672
0.1,0.08950591087341309
0.1,0.08903670310974121
0.1,0.08340787887573242
0.1,0.0895845890045166
0.1,0.08663249015808105
0.1,0.08231425285339355
0.1,0.08252072334289551
0.1,0.08272647857666016
0.1,0.08205795288085938
0.1,0.08143806457519531
0.1,0.08352041244506836
0.1,0.08322834968566895
0.1,0.07918381690979004
0.1,0.08020424842834473
0.1,0.07894611358642578
0.1,0.08037042617797852
0.1,0.07535910606384277
0.1,0.0799863338470459
0.1,0.0729227066040039
0.1,0.08148550987243652
0.1,0.07401800155639648
0.1,0.07375979423522949
0.1,0.07360291481018066
0.1,0.07241511344909668
0.1,0.0726163387298584
0.1,0.0773324966430664
0.1,0.07258939743041992
0.1,0.06918978691101074
0.1,0.06910324096679688
0.1,0.07316946983337402
0.1,0.07082915306091309
0.1,0.07046222686767578
0.1,0.06614518165588379
0.1,0.06564807891845703
0.1,0.06826639175415039
0.1,0.0630958080291748
0.1,0.06946682929992676
0.1,0.06450057029724121
0.1,0.06357288360595703
0.1,0.06427907943725586
0.1,0.06072092056274414
0.1,0.061968326568603516
0.1,0.0656273365020752
0.1,0.057968854904174805
0.1,0.05948066711425781
0.1,0.06273579597473145
0.1,0.058623313903808594
0.1,0.06127333641052246
0.1,0.06026434898376465
0.1,0.05536603927612305
0.1,0.06270027160644531
0.1,0.05253028869628906
0.1,0.05278444290161133
0.1,0.058707237243652344
0.1,0.05089378356933594
0.1,0.05826544761657715
0.1,0.04877018928527832
0.1,0.049041032791137695
0.1,0.051733970642089844
0.1,0.04820513725280762
0.1,0.04707908630371094
0.1,0.04704904556274414
0.102,0.05500364303588867
0.098,0.0462188720703125
0.1,0.04842734336853027
0.1,0.044497013092041016
0.1,0.04388165473937988
0.1,0.04411649703979492
0.1,0.043767452239990234
0.1,0.042511940002441406
0.1,0.039414405822753906
0.1,0.042807817459106445
0.101,0.043831825256347656
0.099,0.0401763916015625
0.102,0.056494712829589844
0.098,0.055262088775634766
0.1,0.03013896942138672
0.1,0.03751778602600098
0.1,0.02968907356262207
0.1,0.03011608123779297
0.1,0.03221559524536133
0.1,0.02891373634338379
0.1,0.027863740921020508
0.1,0.026833057403564453
0.1,0.026391029357910156
0.1,0.0262906551361084
0.1,0.03073740005493164
0.1,0.026098966598510742
0.1,0.029500246047973633
0.1,0.0253293514251709
0.1,0.0277559757232666
0.1,0.024296283721923828
0.1,0.02384328842163086
0.1,0.023737430572509766
0.1,0.024467945098876953
0.1,0.026829004287719727
0.1,0.02115321159362793
0.101,0.025264501571655273
0.099,0.022248268127441406
0.1,0.023243188858032227
0.1,0.022853851318359375
0.1,0.01904010772705078
0.1,0.02744269371032715
0.1,0.019861936569213867
0.1,0.02181386947631836
0.1,0.017973899841308594
0.102,0.12100076675415039
0.098,0.016259431838989258
0.1,0.015837907791137695
0.1,0.11743736267089844
0.101,0.01725912094116211
0.101,0.018650531768798828
0.098,0.11759257316589355
0.1,0.11635088920593262
0.1,0.11369824409484863
0.1,0.1173408031463623
0.1,0.11510205268859863
0.1,0.10952901840209961
0.1,0.11583828926086426
0.1,0.10893106460571289
0.101,0.11406946182250977
0.099,0.10611248016357422
0.1,0.12001538276672363
0.1,0.11198616027832031
0.1,0.10698390007019043
0.1,0.10960626602172852
0.1,0.10390257835388184
0.1,0.10528922080993652
0.1,0.10223245620727539
0.1,0.1011362075805664
0.1,0.10324525833129883
0.1,0.10010004043579102
0.1,0.09175586700439453
0.1,0.09835410118103027
0.1,0.09515857696533203
0.1,0.0957026481628418
0.1,0.09029126167297363
0.1,0.09424567222595215
0.1,0.08962583541870117
0.1,0.09033513069152832
0.1,0.08969593048095703
0.1,0.08614683151245117
0.1,0.08616924285888672
0.1,0.08561182022094727
0.1,0.08972835540771484
0.1,0.08288002014160156
0.1,0.0898430347442627
0.1,0.08700418472290039
0.1,0.08301401138305664
0.1,0.0875253677368164
0.1,0.08668136596679688
0.1,0.0801844596862793
0.1,0.08603382110595703
0.1,0.07950711250305176
0.1,0.0791330337524414
0.1,0.08027458190917969
0.1,0.08566164970397949
0.1,0.07718610763549805
0.1,0.07794308662414551
0.1,0.07795524597167969
0.101,0.08091044425964355
0.099,0.07594561576843262
0.1,0.08186197280883789
0.1,0.0755760669708252
0.1,0.07372236251831055
0.1,0.07397270202636719
0.1,0.07992219924926758
0.1,0.07226300239562988
0.1,0.08061695098876953
0.1,0.07219767570495605
0.1,0.07219338417053223
0.1,0.07310700416564941
0.1,0.0722358226776123
0.1,0.07090258598327637
0.1,0.07007169723510742
0.1,0.06910252571105957
0.1,0.07095861434936523
0.1,0.06667876243591309
0.1,0.0707693099975586
0.1,0.06515145301818848
0.1,0.0653080940246582
0.1,0.0708780288696289
0.1,0.068145751953125
0.1,0.09631514549255371
0.1,0.06347846984863281
0.1,0.06851506233215332
0.1,0.06999897956848145
0.1,0.06408143043518066
0.1,0.061507225036621094
0.1,0.06295061111450195
0.1,0.06044507026672363
0.1,0.06272125244140625
0.101,0.06382346153259277
0.099,0.058760881423950195
0.1,0.06124377250671387
0.101,0.06280851364135742
0.099,0.05728507041931152
0.1,0.058836936950683594
0.1,0.05696225166320801
0.1,0.055161476135253906
0.1,0.05493736267089844
0.101,0.05855679512023926
0.099,0.0531001091003418
0.1,0.05641674995422363
0.1,0.054461002349853516
0.1,0.054685354232788086
0.1,0.0527806282043457
0.1,0.05634641647338867
0.1,0.05232977867126465
0.1,0.04967188835144043
0.101,0.056815385818481445
0.099,0.04988694190979004
0.1,0.05326724052429199
0.1,0.04907059669494629
0.1,0.055574655532836914
0.1,0.04910874366760254
0.1,0.05068325996398926
0.1,0.046059370040893555
0.1,0.046509742736816406
0.1,0.048074960708618164
0.1,0.04055619239807129
0.1,0.053606510162353516
0.1,0.04069352149963379
0.1,0.039552927017211914
0.1,0.042177438735961914
0.1,0.03587675094604492
0.1,0.03451037406921387
0.1,0.03966236114501953
0.1,0.035939693450927734
0.1,0.03676152229309082
